해수욕장일일일자,연도,월,일,요일,예상 방문자수,예상 혼잡도,해수욕장이름,시/도,시/군/구,위도,경도
2025-07-31,2025,7,31,3,56273,혼잡,덕동해수욕장,경상남도,통영시,34.636291128.237133,
2025-08-01,2025,8,1,4,146495,혼잡,덕동해수욕장,경상남도,통영시,34.636291128.237133,
2025-08-02,2025,8,2,5,215236,혼잡,덕동해수욕장,경상남도,통영시,34.636291128.237133,
2025-08-03,2025,8,3,6,223102,혼잡,덕동해수욕장,경상남도,통영시,34.636291128.237133,
2025-08-04,2025,8,4,0,73587,혼잡,덕동해수욕장,경상남도,통영시,34.636291128.237133,
2025-08-05,2025,8,5,1,55885,혼잡,덕동해수욕장,경상남도,통영시,34.636291128.237133,
2025-08-06,2025,8,6,2,36205,혼잡,덕동해수욕장,경상남도,통영시,34.636291128.237133,
2025-08-07,2025,8,7,3,26214,혼잡,덕동해수욕장,경상남도,통영시,34.636291128.237133,
2025-08-08,2025,8,8,4,12858,혼잡,덕동해수욕장,경상남도,통영시,34.636291128.237133,
2025-08-09,2025,8,9,5,85448,혼잡,덕동해수욕장,경상남도,통영시,34.636291128.237133,
2025-08-10,2025,8,10,6,100231,혼잡,덕동해수욕장,경상남도,통영시,34.636291128.237133,
2025-08-11,2025,8,11,0,24039,혼잡,덕동해수욕장,경상남도,통영시,34.636291128.237133,
2025-08-12,2025,8,12,1,19997,혼잡,덕동해수욕장,경상남도,통영시,34.636291128.237133,
2025-08-13,2025,8,13,2,24352,혼잡,덕동해수욕장,경상남도,통영시,34.636291128.237133,
2025-08-14,2025,8,14,3,30896,혼잡,덕동해수욕장,경상남도,통영시,34.636291128.237133,
2025-08-15,2025,8,15,4,34685,혼잡,덕동해수욕장,경상남도,통영시,34.636291128.237133,
2025-08-16,2025,8,16,5,82758,혼잡,덕동해수욕장,경상남도,통영시,34.636291128.237133,
2025-08-17,2025,8,17,6,87869,혼잡,덕동해수욕장,경상남도,통영시,34.636291128.237133,
2025-08-18,2025,8,18,0,32319,혼잡,덕동해수욕장,경상남도,통영시,34.636291128.237133,
2025-08-19,2025,8,19,1,23545,혼잡,덕동해수욕장,경상남도,통영시,34.636291128.237133,
2025-08-20,2025,8,20,2,17156,혼잡,덕동해수욕장,경상남도,통영시,34.636291128.237133,
2025-08-21,2025,8,21,3,14441,혼잡,덕동해수욕장,경상남도,통영시,34.636291128.237133,
2025-08-22,2025,8,22,4,20309,혼잡,덕동해수욕장,경상남도,통영시,34.636291128.237133,
2025-08-23,2025,8,23,5,39346,혼잡,덕동해수욕장,경상남도,통영시,34.636291128.237133,
2025-08-24,2025,8,24,6,41483,혼잡,덕동해수욕장,경상남도,통영시,34.636291128.237133,
2025-08-25,2025,8,25,0,10169,혼잡,덕동해수욕장,경상남도,통영시,34.636291128.237133,
2025-08-26,2025,8,26,1,9914,혼잡,덕동해수욕장,경상남도,통영시,34.636291128.237133,
2025-08-27,2025,8,27,2,10648,혼잡,덕동해수욕장,경상남도,통영시,34.636291128.237133,
2025-08-28,2025,8,28,3,9520,혼잡,덕동해수욕장,경상남도,통영시,34.636291128.237133,
2025-08-29,2025,8,29,4,19170,혼잡,덕동해수욕장,경상남도,통영시,34.636291128.237133,
2025-08-30,2025,8,30,5,40931,혼잡,덕동해수욕장,경상남도,통영시,34.636291128.237133,
2025-08-31,2025,8,31,6,47701,혼잡,덕동해수욕장,경상남도,통영시,34.636291128.237133,
2025-06-01,2025,6,1,6,72,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-06-02,2025,6,2,0,0,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-06-03,2025,6,3,1,0,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-06-04,2025,6,4,2,0,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-06-05,2025,6,5,3,5,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-06-06,2025,6,6,4,0,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-06-07,2025,6,7,5,0,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-06-08,2025,6,8,6,12,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-06-09,2025,6,9,0,0,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-06-10,2025,6,10,1,0,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-06-11,2025,6,11,2,0,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-06-12,2025,6,12,3,1,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-06-13,2025,6,13,4,12,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-06-14,2025,6,14,5,14,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-06-15,2025,6,15,6,12,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-06-16,2025,6,16,0,0,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-06-17,2025,6,17,1,0,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-06-18,2025,6,18,2,0,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-06-19,2025,6,19,3,0,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-06-20,2025,6,20,4,0,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-06-21,2025,6,21,5,8,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-06-22,2025,6,22,6,18,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-06-23,2025,6,23,0,0,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-06-24,2025,6,24,1,0,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-06-25,2025,6,25,2,0,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-06-26,2025,6,26,3,0,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-06-27,2025,6,27,4,25,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-06-28,2025,6,28,5,97,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-06-29,2025,6,29,6,67,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-06-30,2025,6,30,0,58,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-07-01,2025,7,1,1,19,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-07-02,2025,7,2,2,5,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-07-03,2025,7,3,3,5,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-07-04,2025,7,4,4,36,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-07-05,2025,7,5,5,67,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-07-06,2025,7,6,6,47,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-07-07,2025,7,7,0,3,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-07-08,2025,7,8,1,2,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-07-09,2025,7,9,2,5,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-07-10,2025,7,10,3,28,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-07-11,2025,7,11,4,34,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-07-12,2025,7,12,5,260,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-07-13,2025,7,13,6,300,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-07-14,2025,7,14,0,96,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-07-15,2025,7,15,1,58,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-07-16,2025,7,16,2,58,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-07-17,2025,7,17,3,73,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-07-18,2025,7,18,4,95,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-07-19,2025,7,19,5,122,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-07-20,2025,7,20,6,130,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-07-21,2025,7,21,0,86,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-07-22,2025,7,22,1,80,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-07-23,2025,7,23,2,55,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-07-24,2025,7,24,3,53,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-07-25,2025,7,25,4,40,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-07-26,2025,7,26,5,187,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-07-27,2025,7,27,6,428,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-07-28,2025,7,28,0,309,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-07-29,2025,7,29,1,329,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-07-30,2025,7,30,2,340,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-07-31,2025,7,31,3,322,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-08-01,2025,8,1,4,704,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-08-02,2025,8,2,5,1222,보통,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-08-03,2025,8,3,6,1212,보통,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-08-04,2025,8,4,0,669,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-08-05,2025,8,5,1,547,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-08-06,2025,8,6,2,245,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-08-07,2025,8,7,3,410,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-08-08,2025,8,8,4,537,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-08-09,2025,8,9,5,1085,보통,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-08-10,2025,8,10,6,986,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-08-11,2025,8,11,0,565,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-08-12,2025,8,12,1,404,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-08-13,2025,8,13,2,254,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-08-14,2025,8,14,3,164,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-08-15,2025,8,15,4,112,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-08-16,2025,8,16,5,430,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-08-17,2025,8,17,6,553,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-08-18,2025,8,18,0,134,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-08-19,2025,8,19,1,45,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-08-20,2025,8,20,2,13,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-08-21,2025,8,21,3,1,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-08-22,2025,8,22,4,7,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-08-23,2025,8,23,5,20,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-08-24,2025,8,24,6,116,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-08-25,2025,8,25,0,0,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-08-26,2025,8,26,1,0,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-08-27,2025,8,27,2,0,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-08-28,2025,8,28,3,0,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-08-29,2025,8,29,4,7,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-08-30,2025,8,30,5,26,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-08-31,2025,8,31,6,121,여유,덕산해수욕장,강원도,삼척시,37.382835,129.249732
2025-06-01,2025,6,1,6,68,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-06-02,2025,6,2,0,59,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-06-03,2025,6,3,1,53,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-06-04,2025,6,4,2,57,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-06-05,2025,6,5,3,53,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-06-06,2025,6,6,4,60,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-06-07,2025,6,7,5,66,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-06-08,2025,6,8,6,63,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-06-09,2025,6,9,0,62,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-06-10,2025,6,10,1,54,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-06-11,2025,6,11,2,63,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-06-12,2025,6,12,3,59,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-06-13,2025,6,13,4,67,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-06-14,2025,6,14,5,88,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-06-15,2025,6,15,6,83,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-06-16,2025,6,16,0,91,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-06-17,2025,6,17,1,44,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-06-18,2025,6,18,2,31,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-06-19,2025,6,19,3,29,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-06-20,2025,6,20,4,45,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-06-21,2025,6,21,5,86,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-06-22,2025,6,22,6,99,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-06-23,2025,6,23,0,64,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-06-24,2025,6,24,1,65,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-06-25,2025,6,25,2,51,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-06-26,2025,6,26,3,43,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-06-27,2025,6,27,4,39,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-06-28,2025,6,28,5,100,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-06-29,2025,6,29,6,110,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-06-30,2025,6,30,0,113,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-07-01,2025,7,1,1,77,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-07-02,2025,7,2,2,68,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-07-03,2025,7,3,3,66,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-07-04,2025,7,4,4,66,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-07-05,2025,7,5,5,237,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-07-06,2025,7,6,6,250,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-07-07,2025,7,7,0,66,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-07-08,2025,7,8,1,59,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-07-09,2025,7,9,2,74,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-07-10,2025,7,10,3,74,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-07-11,2025,7,11,4,83,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-07-12,2025,7,12,5,372,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-07-13,2025,7,13,6,373,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-07-14,2025,7,14,0,108,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-07-15,2025,7,15,1,93,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-07-16,2025,7,16,2,89,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-07-17,2025,7,17,3,52,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-07-18,2025,7,18,4,49,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-07-19,2025,7,19,5,259,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-07-20,2025,7,20,6,285,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-07-21,2025,7,21,0,88,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-07-22,2025,7,22,1,77,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-07-23,2025,7,23,2,67,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-07-24,2025,7,24,3,67,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-07-25,2025,7,25,4,74,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-07-26,2025,7,26,5,380,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-07-27,2025,7,27,6,459,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-07-28,2025,7,28,0,117,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-07-29,2025,7,29,1,119,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-07-30,2025,7,30,2,136,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-07-31,2025,7,31,3,143,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-08-01,2025,8,1,4,445,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-08-02,2025,8,2,5,393,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
2025-08-03,2025,8,3,6,390,여유,덕원해수욕장,경상남도,거제시,34.779039,128.575893
